dim,func_name,gap_type,approach,auroc,aupr,spearman,aurc,oracle_aurc,jsd,mi,brier,nlpd
4,quadratic_4d,sparse,proximity_auto_lambda,0.3335119047619048,0.21872673058446432,0.1386334849967945,0.10453969962576924,0.05160376674662781,0.20332275839881153,0.17966069685515645,0.2850998627721924,0.06772951867086989
4,quadratic_4d,sparse,proximity_b,0.3305258503401361,0.21807627548727337,0.14929717922178723,0.1036835415558115,0.05160376674662781,0.23357237462973326,0.20728108873606838,0.29321983036938765,0.01025605757270128
4,quadratic_4d,sparse,proximity_bc,0.33018367346938776,0.21803535887054223,0.14965842394413825,0.10364706057561898,0.05160376674662781,0.21648257579898786,0.1905012437892918,0.2938047384906949,0.010100579858369365
4,quadratic_4d,sparse,shaker_entropy,0.529621768707483,0.2845742997260437,0.11165313622456481,0.10663261936651218,0.05160376674662781,0.14494772672219056,0.1269739340217831,0.24996259490247913,0.25618281229308476
4,quadratic_4d,sparse,smac3_variance,0.5285204081632653,0.28487962062510314,0.11173297401868831,0.10691655246834501,0.05160376674662781,0.14020367143647353,0.1232241750355536,0.2434147558893879,0.19041910444004978
4,quadratic_4d,sparse,standard_disagreement,0.5285204081632653,0.28487962062510314,0.11173297401868831,0.10691655246834501,0.05160376674662781,0.14020367143647353,0.1232241750355536,0.24341475588938807,0.1904191044400499
4,quadratic_4d,sparse,standard_proximity,0.301006462585034,0.2126071850490671,0.15784603013043577,0.10278624709932203,0.05160376674662781,0.29972495526581,0.26523249797202947,0.3290942249572499,0.01625177914132812
4,sin_cos_4d,empty,chen_variance,0.5183768707482993,0.30055652517374615,0.6148837143122857,0.3280985931411626,0.21363230583572254,0.08660083815039976,0.07762975324003085,0.26225310252484046,1.2630776813986322
4,sin_cos_4d,empty,likelihood_credal,0.49476598639455777,0.28154752459811466,0.6402601756887473,0.31639751860603116,0.21363230583572254,0.10686855887383848,0.0953424534726071,0.28199337840254474,1.2967004338729073
4,sin_cos_4d,empty,proximity_auto_lambda,0.5183367346938776,0.29716989868479826,0.5509585823871539,0.350639685191308,0.21363230583572254,0.09370731000780318,0.08405628764557316,0.29443362744769713,1.3415050826136572
4,sin_cos_4d,empty,proximity_b,0.5149612244897959,0.2927414699352165,0.5537060845632275,0.34838541793165545,0.21363230583572254,0.1016345137068113,0.09143441703973709,0.2992959620851127,1.3233922387450279
4,sin_cos_4d,empty,proximity_bc,0.5096938775510205,0.29149064385248014,0.5537066605638035,0.34917464519360136,0.21363230583572254,0.09484829516396899,0.08550452184495487,0.29710973355887027,1.3224715984166397
4,sin_cos_4d,empty,shaker_entropy,0.5531394557823129,0.33468521861707506,0.5156546790832505,0.3626396416494145,0.21363230583572254,0.09350920771573452,0.08477642202881687,0.2914293958894429,1.3198905190392822
4,sin_cos_4d,empty,smac3_variance,0.5213095238095239,0.3019252616053774,0.6264952430666717,0.3223420748745615,0.21363230583572254,0.08671865618555961,0.07828657920622883,0.27113224925699175,1.2619920792872048
4,sin_cos_4d,empty,standard_disagreement,0.5213095238095239,0.3019252616053774,0.6264952430666717,0.3223420748745615,0.21363230583572254,0.08671865618555961,0.07828657920622883,0.2711322492569917,1.2619920792872048
4,sin_cos_4d,empty,standard_proximity,0.5157425170068027,0.29729903001266617,0.5505113970885749,0.3487989651566061,0.21363230583572254,0.0982507590215096,0.08778925419951979,0.36109123950897526,1.3460840989980658
4,sin_cos_4d,sparse,chen_variance,0.4475707482993197,0.26348927016444773,0.6197502077502077,0.3152250497204161,0.20730172111455353,0.07708251281453503,0.06880947032130813,0.2721346674100131,1.2211729015905013
4,sin_cos_4d,sparse,likelihood_credal,0.4385755102040817,0.25243431892711665,0.6497936846508275,0.30380295993042833,0.20730172111455353,0.09091731442809535,0.0805085965844937,0.28966057720384886,1.269749738099135
4,sin_cos_4d,sparse,proximity_auto_lambda,0.41974387755102044,0.2461969932780665,0.5365416687931394,0.3415539610857345,0.20730172111455353,0.09166512905975219,0.08134014932846777,0.31646439212848243,1.3369611549692961
4,sin_cos_4d,sparse,proximity_b,0.42802176870748304,0.24921274563837034,0.5617771452057166,0.33260152706713336,0.20730172111455353,0.10514411125919308,0.09412824497741426,0.30984561435936636,1.2921510322339473
