func_name,dim,noise_name,rf_config,seed,approach,global_spearman_true,global_spearman_resid,global_log_pearson_true,global_mse_var,global_rmse_var,global_nlpd_aleatoric,id_only_spearman_true,id_only_spearman_resid,id_only_log_pearson_true,id_only_mse_var,id_only_rmse_var,id_only_nlpd_aleatoric,ood_only_spearman_true,ood_only_spearman_resid,ood_only_log_pearson_true,ood_only_mse_var,ood_only_rmse_var,ood_only_nlpd_aleatoric,ood_id_variance_ratio
sin_cos_12d,12,homoscedastic_low,RF_DeepEnsemble300,5,standard_ari_var,0.0,-0.0214761348901993,0.0,7.144936796675354e-08,0.00026730014584125004,-0.8727074768308558,0.0,-0.020620435997663295,0.0,7.428324331078195e-08,0.0002725495245102841,-0.877393984224187,0.0,-0.027921286611168196,0.0,6.009308021892323e-08,0.00024513889984848023,-0.8539270718976781,1.0015452730876715
sin_cos_12d,12,homoscedastic_low,RF_DeepEnsemble300,5,standard_ari_std,0.0,-0.0214761348901993,0.0,0.008049299816624984,0.08971789017038344,-0.1826496026870613,0.0,-0.020620435997663295,0.0,0.008046546372930478,0.08970254384871411,-0.1831910684340612,0.0,-0.027921286611168196,0.0,0.00806033378781152,0.08977936170307473,-0.18047976806766558,1.000789031212572
sin_cos_12d,12,homoscedastic_low,RF_DeepEnsemble300,5,standard_disagreement,0.0,0.01034739809085939,0.0,8.025522904762142e-05,0.008958528285807966,6.4909365205934595,0.0,0.01658795006290121,0.0,7.97282888172542e-05,0.008929069874138863,6.149261864952133,0.0,-0.004211413365303949,0.0,8.236685505635458e-05,0.009075618714795956,7.860141314227045,0.8586023925192
sin_cos_13d,13,homoscedastic_high,RF_Overfit_Leaf1,4,shaker_entropy,0.0,-0.011434864352300128,0.0,12.869960149887715,3.5874726688697876,12673801.158176702,0.0,-0.01046552810785131,0.0,12.853684878927158,3.585203603552685,12845266.726622915,0.0,-0.011927913445990746,0.0,12.934981842164287,3.596523577312442,11988775.301798899,-332128678.27851343
sin_cos_13d,13,homoscedastic_high,RF_Overfit_Leaf1,4,shaker_geom_var,0.0,-0.011434864352300128,0.0,0.06214609921857291,0.24929119362418906,255.19173603598108,0.0,-0.01046552810785131,0.0,0.06214447601659762,0.2492879379685219,258.04117603908867,0.0,-0.011927913445990746,0.0,0.062152584108415676,0.24930419994138822,243.80787573088315,0.9770967322053591
sin_cos_13d,13,homoscedastic_high,RF_Overfit_Leaf1,4,shaker_geom_std,0.0,-0.011434864352300128,0.0,0.05047419055338612,0.224664617938353,4.528277185034487,0.0,-0.01046552810785131,0.0,0.05045343322582624,0.2246184169337551,4.59254364537235,0.0,-0.011927913445990746,0.0,0.05055711860836925,0.22484910186249188,4.271524838611514,0.9905946026750926
sin_cos_13d,13,homoscedastic_high,RF_Overfit_Leaf1,4,standard_ari_var,0.0,-0.012325813738957123,0.0,0.012263538531142705,0.11074086206609873,0.8616915551399291,0.0,0.007526664090967226,0.0,0.012241380936385715,0.11064077429404458,0.8690806443610987,0.0,-0.09121996706441612,0.0,0.01235206082434257,0.11113982555476039,0.8321712425929154,1.0007749000987292
sin_cos_13d,13,homoscedastic_high,RF_Overfit_Leaf1,4,standard_ari_std,0.0,-0.012325813738957123,0.0,0.017564725857016232,0.13253198050665443,0.7684513239805834,0.0,0.007526664090967226,0.0,0.017539315398155484,0.13243608042431446,0.7721600440044533,0.0,-0.09121996706441612,0.0,0.017666243739001358,0.1329144226147086,0.7536345352022936,0.9999159736935552
sin_cos_13d,13,homoscedastic_high,RF_Overfit_Leaf1,4,standard_disagreement,0.0,0.02189145926484223,0.0,0.003284183502441954,0.057307796175057664,0.7398848278858752,0.0,0.023150422750131103,0.0,0.003255084099473468,0.05705334433206758,0.7472785250139186,0.0,0.008456825449784659,0.0,0.0034004391660087323,0.05831328464431353,0.7103461061889605,0.977830412960391
sin_cos_8d,8,hetero_sinusoidal,RF_DeepEnsemble300,2,shaker_entropy,0.46171558946295727,0.17479179124040398,0.12277981279481681,0.03535266737594289,0.1880230501187099,2217065.1999122193,0.7101606583518516,0.24294518980228594,0.12277981279481681,0.04042471375309348,0.2010589807819921,2462769.824043336,0.06213601428406056,0.02745822999722878,0.0,0.015027278593180522,0.12258580094440188,1232444.4689809233,-9939309.205505377
