approach,dim,global_spearman_true,global_spearman_resid,global_log_pearson_true,global_mse_var,global_rmse_var,global_nlpd_aleatoric,id_only_spearman_true,id_only_spearman_resid,id_only_log_pearson_true,id_only_mse_var,id_only_rmse_var,id_only_nlpd_aleatoric,ood_only_spearman_true,ood_only_spearman_resid,ood_only_log_pearson_true,ood_only_mse_var,ood_only_rmse_var,ood_only_nlpd_aleatoric,ood_id_variance_ratio
shaker_geom_var,9,0.4304721274808122,0.23842165583439437,0.4175532047804568,0.014049233794486606,0.07179485805159641,28.337680959042128,0.4632396762815017,0.2365578942758519,0.4561191662916058,0.005493045032982827,0.048667687945073236,25.636111609747495,0.012923476246434277,0.009355191963928887,0.013299613865622416,0.04829419693210576,0.10872127774361429,39.14988759573859,1.1050499675244432
shaker_geom_var,10,0.42634297742499555,0.23439629996576355,0.41197142933792447,0.014169899727891172,0.07210796708219448,28.29275147331121,0.45729817671310286,0.2316949075797551,0.4486382885956245,0.005546260001324515,0.04898604587919377,25.35872809733557,0.014112848219459427,-0.0019509576290733463,0.0155389282523456,0.048696892990377584,0.10915961943009547,40.040825415330104,1.1074069685307324
shaker_geom_var,11,0.42366687539282194,0.2334902099316117,0.4133346089783246,0.014050556363757146,0.07201603582883113,28.17227364159221,0.4543142596473864,0.2318249555721447,0.4485726370535433,0.005534063597750305,0.04901768065880755,25.179754195424383,0.013250442230010841,4.676353721223611e-05,0.014434861487669702,0.048117359360947194,0.10854177066700635,40.14138496486796,1.1151940539476282
shaker_geom_var,12,0.41810654608324177,0.22831443607840982,0.4041333441526326,0.014619503444388489,0.07351866218793617,28.358087632960466,0.44672591682893303,0.2271838334650255,0.4371101797795318,0.005709443186773075,0.0501866122739625,25.43709452295514,0.017555089378317366,-0.006615553021101392,0.018995846030027724,0.05028219717930831,0.11079241150663618,40.04958941551366,1.095627680855325
shaker_geom_var,13,0.41788055713798217,0.23178243574378193,0.4062734440365762,0.014691338646744522,0.07378480548718441,28.764218472044792,0.4465612168933047,0.2291955648979192,0.4407529836935635,0.005705999317799999,0.05028960547408093,25.721296921188973,0.0153445934522569,0.00029230574530184246,0.01606616121101019,0.05061060393058507,0.11139855736715049,40.92853817420109,1.086348892941223
shaker_geom_var,14,0.415391524660524,0.22847658497046044,0.4065059595754098,0.014689528968957255,0.07402712119906174,28.678569502537435,0.4433161249927494,0.22461042025985814,0.43988873940029605,0.0057373711965729495,0.050641758228816953,25.848603853152838,0.020413810468100604,0.004165288629757568,0.02088889967381119,0.050498974110344354,0.11128630515641323,40.00036153347598,1.0981133785382347
shaker_geom_var,15,0.41278233559002836,0.22638725280927896,0.4033782339852083,0.015075036975720553,0.0746549219727605,28.86018553085279,0.4413077159740762,0.22348204142537614,0.437659733416855,0.005808540578187626,0.05090406457209922,26.06773974318185,0.01958897902124659,-0.000425473715645323,0.02028388549461863,0.05217505368539307,0.11300468264871318,40.040463892598304,1.0661880844902045
standard_ari_std,1,0.5205029730499077,0.2308228061782238,0.5176693678760803,0.025078990432372175,0.14986805363764089,0.31479893349310284,0.5097079273852956,0.28611654535349795,0.5186942050194315,0.025623474741284145,0.15203811523405775,0.2180218848755166,0.10841286978034552,0.05102698120892336,0.10894528313816279,0.02294293660510215,0.13398157991540366,0.6944627396082489,1.145764655144878
standard_ari_std,2,0.4695630127649726,0.3143017567237014,0.468087219553613,0.04733023742181006,0.20252157217322098,0.4365041111329838,0.4380569393811062,0.27214618250842343,0.44186586383030707,0.046524839272806186,0.19985589877832452,0.3571927740859485,0.01614733187085627,0.2028447835801741,0.015601233843727372,0.05055975584873316,0.20916067999057464,0.7543960737647033,1.1781189943795927
standard_ari_std,3,0.3577336492715641,0.2817571120211173,0.351072823178502,0.056975591217409485,0.22996647523222102,0.4959131245585765,0.3602127627811615,0.2668620717271261,0.3611468561667958,0.05673280352954734,0.22917765357458028,0.4385633138539412,0.014584593033690375,0.2992806969185387,0.018035737755584185,0.05794751691761223,0.2310072654874744,0.7252914167985952,1.0350642125797092
standard_ari_std,4,0.38422374437456824,0.349692395218686,0.3633096791160531,0.06283925232214282,0.24791701104887576,0.546122753699219,0.4072174185253369,0.35696154858641566,0.3920406155575771,0.06424308786128693,0.2508310873914068,0.5199458888681767,0.010040827245521487,0.2874428479275275,0.008447881042050893,0.057216977426907706,0.23352143537045025,0.6509733303953803,0.9804659178140055
standard_ari_std,5,0.4255874840115884,0.31805024179117825,0.40919342967257943,0.04389577470713454,0.20525014809681807,0.4398038266625186,0.45842815019476835,0.32524662826759304,0.44813315464331555,0.044176718602290305,0.20623919651044392,0.41975774609863803,0.015074756994174298,0.17870464996594285,0.014477935161567592,0.04277216292837103,0.1990100541737043,0.5199928834622349,1.0124781495710253
standard_ari_std,6,0.43914151368551446,0.28697766120418955,0.42230462786598905,0.035905430697091976,0.18366086536208615,0.37201012986312443,0.4715488685182307,0.28492842860558804,0.4609178985961681,0.03549817324536933,0.18299192405163012,0.3507000962098192,0.024721204336783938,0.1304956258615516,0.025285190372345927,0.037535014419845365,0.18393247260781515,0.4573075605888204,1.0288890912282453
standard_ari_std,7,0.44040986360351586,0.2699844900304284,0.4254442635279447,0.0318395021762224,0.17070148153223053,0.32658164753054236,0.47456431784977327,0.27106664200643543,0.46478552579212035,0.030979688472412385,0.1689221841564886,0.30430964729312043,0.020551736916473915,0.06649717592378883,0.02175422114172873,0.03527727488232735,0.17517203751021881,0.41561601603855675,1.0362193276266074
standard_ari_std,8,0.4351748042121993,0.2510731592849055,0.42246629624636123,0.029775275901323842,0.16351875547700181,0.2963134447850182,0.46690385667086187,0.2498873275740073,0.4598147102208832,0.028542401704061988,0.16077859491518248,0.27413727719648284,0.030928675176406177,0.03397907439202931,0.033963567488891275,0.034710213668587106,0.17102708110874165,0.3850751074725439,1.0296378272467908
standard_ari_std,9,0.4515050954608407,0.2518413317668047,0.43692995963460696,0.02802640353419832,0.15768814566972816,0.27803121114545687,0.4840762326540142,0.24917811422642341,0.4757292763935666,0.02699905043404638,0.15535818431728535,0.2591405787412964,0.017177531513107257,0.01181358529257966,0.018198510828703933,0.032137914720996696,0.1635398741783037,0.35363751815724515,1.0464907723352235
standard_ari_std,10,0.44723012795683253,0.24554855210446339,0.43199383351129467,0.027621840882725332,0.15613707451143322,0.27192223129613,0.4772317542427859,0.24183173475848369,0.46847252067040307,0.02660442082486675,0.15382466598358485,0.2511209458026859,0.01953474098672729,-0.0032630857198617798,0.02073738967215004,0.03169568525942614,0.16207929390753043,0.3552056838801623,1.0492593273913415
standard_ari_std,11,0.44505530696057205,0.24446134316743248,0.4338238918228295,0.027186380503220024,0.15460579551407966,0.26565855710080677,0.474674560971307,0.24111902376049127,0.4684941323573562,0.026156411129365422,0.15221381837771067,0.2453179799159447,0.016932681320250102,0.0033723746251042965,0.017144061031721152,0.03130678211507691,0.16077297340609514,0.34701714366947145,1.0529104753696787
standard_ari_std,12,0.4401117242367882,0.2400046298745436,0.4250751241061686,0.02752533555043549,0.15523932641994892,0.26539099686547307,0.4668002978763753,0.23691755641384446,0.4569066341123663,0.02629424151410236,0.15240565955039734,0.24551545343193332,0.022931954480654246,-0.003071064473841565,0.023528728250209525,0.03245294997232882,0.16295719945045234,0.34493980983107286,1.0424814898211916
standard_ari_std,13,0.43957423013126784,0.2437999127812008,0.4268222694124674,0.02738938611216894,0.15485536572394845,0.26420465859756465,0.4659385345168807,0.23916644363813633,0.4601034307964424,0.026133585307686183,0.1519409617090855,0.24402677567036973,0.017498825422263185,0.0011619503667773226,0.0173055867859659,0.03240935392573599,0.16275159520120433,0.3448685479682128,1.0389514558668067
standard_ari_std,14,0.43661932333698383,0.23888145477484407,0.42693125458630554,0.02738193369739147,0.15485841861800045,0.2641351765492282,0.4617754612066214,0.23290150885458547,0.45824703007198514,0.02608361130409044,0.1518029991695322,0.2451481574719138,0.024166924732882785,0.0029341142147890718,0.024787851646028054,0.032575805040226294,0.163373860988788,0.34009066400023347,1.0445736421973708
standard_ari_std,15,0.4340926317814119,0.23606249695188133,0.42394271066522304,0.027581218063991025,0.15521430545580112,0.26419019467316573,0.4602702210475434,0.2305913880525275,0.4569684799284106,0.026122368546596875,0.15188087376692866,0.24511366010608807,0.02381355925396529,0.00109387367840145,0.02427340255177726,0.033422006788714397,0.16439744648726906,0.34056969235985274,1.0281525317754798
standard_ari_var,1,0.5205029730499077,0.2308228061782238,0.5176693678760803,0.0054087140684102196,0.04956733978121836,1.3044095351609408,0.5097079273852956,0.28611654535349795,0.5186942050194315,0.0028772002441620676,0.03752044364554893,0.3057555704485632,0.10841286978034552,0.05102698120892336,0.10894528313816279,0.015340037532768351,0.062117233735439044,5.2222058582633455,1.3574786855126337
standard_ari_var,2,0.4695630127649726,0.3143017567237014,0.46808721955361293,0.00914131959901226,0.07143476535422559,0.38365570416404604,0.4380569393811062,0.27214618250842343,0.44186586383030707,0.004752331587649136,0.0547667616295613,0.1118516495869661,0.01614733187085627,0.2028447835801741,0.015601233843727368,0.02674888656825485,0.10120236179314182,1.4730723183626093,1.3937154327117995
standard_ari_var,3,0.3577336492715641,0.2817571120211173,0.351072823178502,0.011200141754376532,0.07946920382561153,0.33994449967160045,0.3602127627811615,0.2668620717271261,0.36114685616679587,0.004946896520935397,0.060863428961683855,0.14716611270033755,0.014584593033690375,0.2992806969185387,0.018035737755584185,0.03621854085634709,0.11420466369552809,1.1110427189825258,1.0833298657050259
standard_ari_var,4,0.38422374437456824,0.349692395218686,0.3633096791160531,0.010338335720380983,0.08054077718060165,0.3815412294217531,0.4072174185253369,0.35696154858641566,0.3920406155575771,0.004618438140914171,0.0640385994912927,0.29261209700957824,0.010040827245521487,0.2874428479275275,0.008447881042050891,0.03324960507617752,0.10889066212280292,0.7377742566554434,0.9815882814898584
standard_ari_var,5,0.4255874840115884,0.31805024179117825,0.40919342967257943,0.008268715842210563,0.06135512900381764,0.22040177073858178,0.45842815019476835,0.32524662826759304,0.44813315464331555,0.0025649455293424196,0.04292605230830182,0.15086352336206657,0.015074756994174298,0.17870464996594285,0.014477935161567588,0.03108490972898429,0.09265362571197411,0.4985828945669068,1.053761911912306
standard_ari_var,6,0.43914151368551446,0.28697766120418955,0.42230462786598894,0.008287677742733835,0.05618118952297191,0.1101665115985903,0.4715488685182307,0.28492842860558804,0.4609178985961681,0.0021762557503131794,0.03598453975403268,0.037150759985518686,0.024721204336783938,0.1304956258615516,0.025285190372345907,0.032747847397454344,0.09110600139921497,0.4024221565513895,1.0846777115124278
standard_ari_var,7,0.44040986360351586,0.2699844900304284,0.4254442635279447,0.008753396651829021,0.05579066800579751,0.04132062677031198,0.47456431784977327,0.27106664200643543,0.46478552579212035,0.0022735009701669736,0.03473953695827463,-0.03690787301408318,0.020551736916473915,0.06649717592378883,0.021754221141728737,0.03465811348961932,0.09163459684321897,0.35405730204319774,1.097364468388474
standard_ari_var,8,0.4351748042121993,0.2510731592849055,0.42246629624636123,0.009458512679510143,0.057108016357806234,-0.00495257494675597,0.46690385667086187,0.2498873275740073,0.4598147102208832,0.0023792421629933286,0.034768349132952354,-0.08526598356413236,0.030928675176406177,0.03397907439202931,0.033963567488891275,0.03779334178733677,0.0946579103214463,0.31650525380873346,1.076832382027436
standard_ari_var,9,0.4515050954608407,0.2518413317668047,0.43692995963460696,0.008722328813737362,0.05514449223893766,-0.027548370215634124,0.4840762326540142,0.24917811422642341,0.4757292763935666,0.0022123206047702077,0.033210161960333995,-0.09282012952003338,0.017177531513107257,0.01181358529257966,0.018198510828703933,0.034777237392833206,0.09100319467608022,0.23368269888778806,1.1179996169845743
standard_ari_var,10,0.44723012795683253,0.24554855210446339,0.43199383351129467,0.008702750158822804,0.05509827247245837,-0.03639185603545625,0.4772317542427859,0.24183173475848369,0.46847252067040307,0.002247879434568367,0.03342614281636771,-0.11022513008898334,0.01953474098672729,-0.0032630857198617798,0.020737389672150046,0.03454739060651475,0.09071000080285734,0.2592275634547145,1.1260814406735902
standard_ari_var,11,0.44505530696057205,0.24446134316743248,0.4338238918228295,0.008617305236185686,0.05503511986158527,-0.04924972001412425,0.474674560971307,0.24111902376049127,0.4684941323573562,0.0022146411436162715,0.03327609708336629,-0.1215280555556871,0.016932681320250102,0.0033723746251042965,0.017144061031721128,0.03422887459246666,0.09037976654869738,0.23984908131117907,1.1320689201115062
standard_ari_var,12,0.4401117242367882,0.2400046298745436,0.4250751241061686,0.009233752161180294,0.05673540746931612,-0.04645937057678608,0.4668002978763753,0.23691755641384446,0.4569066341123664,0.0024025530331551045,0.03465980364724923,-0.11826867595693182,0.022931954480654246,-0.003071064473841565,0.023528728250209525,0.036576083031750556,0.0929000058504814,0.24095359338195976,1.1075323885956796
standard_ari_var,13,0.43957423013126784,0.2437999127812008,0.4268222694124674,0.00935488454429112,0.05707834288220414,-0.047862771348862514,0.4659385345168807,0.23916644363813633,0.4601034307964424,0.002386153781557807,0.03465888258306496,-0.12184456541880258,0.017498825422263185,0.0011619503667773226,0.01730558678596591,0.037212560531111605,0.09392857172383634,0.24789029353583458,1.0971960621998904
standard_ari_var,14,0.43661932333698383,0.23888145477484407,0.42693125458630554,0.009309618431542424,0.05723770502487369,-0.05036964502564329,0.4617754612066214,0.23290150885458547,0.4582470300719852,0.002413017275892791,0.03503795972850062,-0.11768517555447401,0.024166924732882785,0.0029341142147890718,0.024787851646028064,0.036897072196712,0.09352812940855923,0.21892846067320929,1.1088615078308337
