candidate_id,baseline_id,task_id,n_seeds,mean_cand_cost,sem_cand_cost,mean_base_cost,sem_base_cost,mean_diff,rel_improvement_pct,w_plus,w_minus,wilcoxon_w,p_raw,p_holm,p_bh,r_rb,cliffs_delta,cohens_d,is_significant,decision
SMAC20_CustomUncertainty_ei_standard_disagreement,SMAC3_HPOFacade_ei,blackbox/20/dev/bbob/2/20/0,30,185.18005123835195,0.16469710891269876,185.45408307890153,0.5519390664072109,-0.27403184054958274,0.14776263536510856,195.0,270.0,195.0,0.4521643426269293,1.0,0.7572695521339524,0.16129032258064516,0.15333333333333332,-0.08787381913081742,False,TIE
SMAC20_CustomUncertainty_ei_standard_disagreement,SMAC3_HPOFacade_ei,blackbox/20/dev/bbob/4/6/1,30,90.39374559382773,3.9641984276537863,88.46911865969497,4.550383853531402,1.9246269341327604,-2.1754788148574464,194.0,241.0,206.0,0.5927846322229917,1.0,0.7686099907649415,0.10804597701149425,0.15222222222222223,0.0776660969707044,False,TIE
SMAC20_CustomUncertainty_ei_standard_disagreement,SMAC3_HPOFacade_ei,blackbox/20/dev/hpobench/blackbox/tabular/ml/lr/146818,30,0.1559024390243903,0.00017123159626914597,0.15593495934959353,0.00017554329074774203,-3.252032520323356e-05,0.020855057351395864,66.5,53.5,158.5,0.7553063543574258,1.0,0.906367625228911,-0.10833333333333334,-0.0077777777777777776,-0.035925056740709435,False,TIE
SMAC20_CustomUncertainty_ei_standard_disagreement,SMAC3_HPOFacade_ei,blackbox/20/dev/hpobench/blackbox/tabular/ml/rf/146212,30,4.721544951432251e-05,3.0456392820069208e-06,4.605441387052877e-05,2.7544582687644886e-06,1.1610356437937412e-06,-2.5210084033589526,116.5,159.5,186.5,0.5048463680893016,1.0,0.7572695521339524,0.15579710144927536,0.016666666666666666,0.061489550314774356,False,TIE
SMAC20_CustomUncertainty_ei_standard_disagreement,SMAC3_HPOFacade_ei,blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,30,7.740237625301442e-07,5.377981607494257e-07,7.740237625301442e-07,5.377981607494259e-07,0.0,0.0,1.5,1.5,29.5,1.0,1.0,1.0,0.0,0.0,0.0,False,TIE
SMAC20_CustomUncertainty_ei_standard_disagreement,SMAC3_HPOFacade_ei,blackbox/20/dev/yahpo/lcbench/168335/None,30,-96.51957677205404,0.39299276474662365,-96.27106628417968,0.38200932147357136,-0.2485104878743556,0.258136216275807,256.0,179.0,191.0,0.3990346766059545,1.0,0.7572695521339524,-0.17701149425287357,-0.11444444444444445,-0.11579221256307959,False,TIE
SMAC20_CustomUncertainty_ei_standard_disagreement,SMAC3_HPOFacade_ei,blackbox/20/dev/yahpo/rbv2_aknn/1462/None,30,-0.9999345898628235,2.680405205706437e-05,-0.999967892964681,1.9009435101767865e-06,3.330310185756247e-05,-0.003330417115576203,112.0,239.0,156.0,0.14057865450890292,1.0,0.4217359635267088,0.36182336182336183,0.2477777777777778,0.22575616989981154,False,TIE
SMAC20_CustomUncertainty_ei_standard_disagreement,SMAC3_HPOFacade_ei,blackbox/20/dev/yahpo/rbv2_aknn/312/None,30,-0.9665847599506379,0.0002557794507711509,-0.9666580061117808,0.00029936512206614707,7.324616114290361e-05,-0.007577256969869206,206.0,259.0,206.0,0.5978077705949545,1.0,0.7686099907649415,0.11397849462365592,0.11333333333333333,0.05741596300762585,False,TIE
SMAC20_CustomUncertainty_ei_standard_disagreement,SMAC3_HPOFacade_ei,blackbox/20/dev/yahpo/rbv2_aknn/40498/None,30,-0.6798591295878093,0.009119350876907883,-0.6811777631441752,0.009964268787877368,0.0013186335563659668,-0.19358141555875633,169.0,296.0,169.0,0.19807579927146435,1.0,0.4456705483607948,0.2731182795698925,0.04666666666666667,0.024931325209656578,False,TIE
SMAC20_CustomUncertainty_ei_standard_disagreement,SMAC3_HPOFacade_ei,blackbox/20/dev/yahpo/rbv2_aknn/458/None,30,-0.9986605564753215,0.00016445081272658223,-0.9986280997594198,0.0001624795337408524,-3.245671590168531e-05,0.003250130444907817,228.0,237.0,228.0,0.9262531429006026,1.0,1.0,0.01935483870967742,-0.09333333333333334,-0.08230976009476183,False,TIE
